symbol,name,price,marketCap,volume,industry
MDLN,Medline Inc. Class A Common Stock,47.6,63085974417.0,1028281,Health Care
ZTS,Zoetis Inc. Class A Common Stock,127.28,53728414802.0,4738423,Health Care
CAH,Cardinal Health Inc. Common Stock,222.76,52418995724.0,884869,Health Care
BDX,Becton Dickinson and Company Common Stock,182.47,51956837888.0,1822434,Health Care
IDXX,IDEXX Laboratories Inc. Common Stock,630.73,50364629371.0,307640,Health Care
EW,Edwards Lifesciences Corporation Common Stock,78.92,45797276000.0,2610066,Health Care
ALNY,Alnylam Pharmaceuticals Inc. Common Stock,339.37,45008316379.0,1152940,Health Care
GEHC,GE HealthCare Technologies Inc. Common Stock ,83.01,37831788159.0,2206457,Health Care
RMD,ResMed Inc. Common Stock,256.29,37335917392.0,820963,Health Care
INSM,Insmed Incorporated Common Stock,161.0,34337028509.0,4932411,Health Care
NTRA,Natera Inc. Common Stock,216.36,29927161418.0,744722,Health Care
IQV,IQVIA Holdings Inc. Common Stock,169.36,28740392000.0,3586613,Health Care
BIIB,Biogen Inc. Common Stock,192.08,28189378058.0,993217,Health Care
DXCM,DexCom Inc. Common Stock,72.27,27814182131.0,3459123,Health Care
RPRX,Royalty Pharma plc Class A Ordinary Shares ,45.11,26022008128.0,2593467,Health Care
STE,STERIS plc (Ireland) Ordinary Shares,251.18,24634484780.0,481699,Health Care
BTSGU,BrightSpring Health Services Inc. Tangible Equity Unit,135.41,24421504537.0,309,Health Care
LH,Labcorp Holdings Inc. Common Stock,282.48,23417592000.0,725707,Health Care
HUM,Humana Inc. Common Stock,190.5,22912019454.0,1652602,Health Care
DGX,Quest Diagnostics Incorporated Common Stock,202.44,22519903763.0,815555,Health Care
CNC,Centene Corporation Common Stock,43.68,21480557280.0,4320632,Health Care
UTHR,United Therapeutics Corporation Common Stock,480.52,20689556951.0,219905,Health Care
INCY,Incyte Corp. Common Stock,101.73,20245743661.0,1460339,Health Care
THC,Tenet Healthcare Corporation Common Stock,228.08,20044810800.0,984849,Health Care
RVMD,Revolution Medicines Inc. Common Stock,102.74,19861676766.0,1801407,Health Care
ZBH,Zimmer Biomet Holdings Inc. Common Stock,99.25,19669519334.0,2622108,Health Care
EXAS,Exact Sciences Corporation Common Stock,103.29,19570490370.0,1928150,Health Care
MRNA,Moderna Inc. Common Stock,49.7,19416771746.0,12130156,Health Care
VTRS,Viatris Inc. Common Stock,15.98,18405282555.0,6421517,Health Care
ILMN,Illumina Inc. Common Stock,120.0,18348000000.0,1891006,Health Care
WST,West Pharmaceutical Services Inc. Common Stock,243.83,17561000151.0,760792,Health Care
PODD,Insulet Corporation Common Stock,249.1,17523412292.0,1416355,Health Care
HOLX,Hologic Inc. Common Stock,75.14,16774622162.0,2871613,Health Care
ULS,UL Solutions Inc. Class A Common Stock,82.64,16611651100.0,2797027,Health Care
COO,The Cooper Companies Inc. Common Stock,83.68,16399441216.0,1252158,Health Care
UHS,Universal Health Services Inc. Common Stock,230.0,14370971780.0,577951,Health Care
BBIO,BridgeBio Pharma Inc. Common Stock,70.72,13628367255.0,3652759,Health Care
ALGN,Align Technology Inc. Common Stock,189.4,13589449053.0,760307,Health Care
IONS,Ionis Pharmaceuticals Inc. Common Stock,83.145,13467360906.0,2023952,Health Care
GH,Guardant Health Inc. Common Stock,106.38,13408251048.0,1677624,Health Care
PEN,Penumbra Inc. Common Stock,340.68,13341770460.0,336685,Health Care
NBIX,Neurocrine Biosciences Inc. Common Stock,130.1,13057286536.0,1244922,Health Care
SOLV,Solventum Corporation Common Stock,73.61,12767474671.0,835986,Health Care
MEDP,Medpace Holdings Inc. Common Stock,446.44,12670539983.0,402386,Health Care
ELAN,Elanco Animal Health Incorporated Common Stock,25.2,12520959520.0,2933725,Health Care
BMRN,BioMarin Pharmaceutical Inc. Common Stock,63.42,12183891696.0,2988796,Health Care
GMED,Globus Medical Inc. Class A Common Stock,90.92,12168656973.0,1373786,Health Care
ENSG,The Ensign Group Inc. Common Stock,204.78,11900335088.0,416325,Health Care
SMMT,Summit Therapeutics Inc. Common Stock ,15.87,11814303078.0,1234653,Health Care
EXEL,Exelixis Inc. Common Stock,44.16,11468735706.0,2766159,Health Care
BAX,Baxter International Inc. Common Stock,21.34,10979217560.0,6568928,Health Care
RNA,Avidity Biosciences Inc. Common Stock,72.86,10978234562.0,2548122,Health Care
EHC,Encompass Health Corporation Common Stock,107.15,10781001936.0,882835,Health Care
MDGL,Madrigal Pharmaceuticals Inc. Common Stock,436.87,9921938055.0,1227952,Health Care
DVA,DaVita Inc. Common Stock,147.34,9842312000.0,629622,Health Care
MASI,Masimo Corporation Common Stock,175.33,9417666678.0,3876417,Health Care
AXSM,Axsome Therapeutics Inc. Common Stock,186.175,9385573252.0,397458,Health Care
TECH,Bio-Techne Corp Common Stock,58.25,9113404259.0,2187856,Health Care
HSIC,Henry Schein Inc. Common Stock,76.8,9041265178.0,1116156,Health Care
ARWR,Arrowhead Pharmaceuticals Inc. Common Stock,63.86,8942455653.0,2023755,Health Care
IBRX,ImmunityBio Inc. Common Stock,8.61,8480550191.0,55185399,Health Care
HALO,Halozyme Therapeutics Inc. Common Stock,72.04,8471687880.0,2967482,Health Care
PRAX,Praxis Precision Medicines Inc. Common Stock,331.61,8354944458.0,611898,Health Care
CYTK,Cytokinetics Incorporated Common Stock,67.83,8293230134.0,1261958,Health Care
PCVX,Vaxcyte Inc. Common Stock,57.32,8083788643.0,1167536,Health Care
CRL,Charles River Laboratories International Inc. Common Stock,164.24,8083148957.0,2055819,Health Care
MSA,MSA Safety Incorporated Common Stock,198.0,7752108078.0,199253,Health Care
RGEN,Repligen Corporation Common Stock,137.22,7724216578.0,776993,Health Care
KRYS,Krystal Biotech Inc. Common Stock,262.67,7678419085.0,520972,Health Care
MOH,Molina Healthcare Inc Common Stock,148.24,7634360000.0,1816225,Health Care
NUVL,Nuvalent Inc. Class A Common Stock,104.06,7565860763.0,471321,Health Care
BTSG,BrightSpring Health Services Inc. Common Stock,40.8,7358373718.0,1350281,Health Care
RYTM,Rhythm Pharmaceuticals Inc. Common Stock,103.16,6884491537.0,611352,Health Care
KYMR,Kymera Therapeutics Inc. Common Stock,86.5,6811111551.0,557663,Health Care
BLTE,Belite Bio Inc American Depositary Shares,179.77,6744005035.0,167977,Health Care
GKOS,Glaukos Corporation Common Stock,117.1,6725608054.0,1128638,Health Care
CHE,Chemed Corp,472.11,6687058101.0,158320,Health Care
COGT,Cogent Biosciences Inc. Common Stock,38.34,6222920159.0,1715899,Health Care
PACS,PACS Group Inc. Common Stock,38.63,6050043013.0,1361993,Health Care
CAI,Caris Life Sciences Inc. Common Stock,20.85,5882763345.0,1320154,Health Care
OPCH,Option Care Health Inc. Common Stock,35.66,5660408296.0,1083701,Health Care
PTCT,PTC Therapeutics Inc. Common Stock,69.9,5612152520.0,976090,Health Care
RDNT,RadNet Inc. Common Stock,70.5,5456294837.0,465762,Health Care
MIRM,Mirum Pharmaceuticals Inc. Common Stock,105.49,5421508121.0,593720,Health Care
IMVT,Immunovant Inc. Common Stock,26.36,5365108265.0,632690,Health Care
PTGX,Protagonist Therapeutics Inc. Common Stock,83.09,5194426688.0,384567,Health Care
IRTC,iRhythm Holdings Inc. Common Stock,158.88,5118977440.0,794258,Health Care
SHC,Sotera Health Company Common Stock,17.4,4943234365.0,1065781,Health Care
TFX,Teleflex Incorporated Common Stock,111.8,4940934814.0,1131456,Health Care
CELC,Celcuity Inc. Common Stock,106.78,4940845036.0,951015,Health Care
SRRK,Scholar Rock Holding Corporation Common Stock,47.7,4865755699.0,960100,Health Care
LNTH,Lantheus Holdings Inc. Common Stock,73.18,4852695987.0,687542,Health Care
MMSI,Merit Medical Systems Inc. Common Stock,81.84,4852313896.0,506064,Health Care
APGE,Apogee Therapeutics Inc. Common Stock,68.93,4709313385.0,682573,Health Care
NVST,Envista Holdings Corporation Common Stock,28.72,4706501402.0,2459626,Health Care
TGTX,TG Therapeutics Inc. Common Stock,29.46,4677053426.0,988564,Health Care
GPCR,Structure Therapeutics Inc. American Depositary Shares,67.47,4664821217.0,745701,Health Care
AMRX,Amneal Pharmaceuticals Inc. Class A Common Stock,14.6,4589698632.0,2289225,Health Care
CGON,CG Oncology Inc. Common stock,56.42,4551185819.0,637645,Health Care
TMDX,TransMedics Group Inc. Common Stock,132.88,4541084306.0,539219,Health Care
CRNX,Crinetics Pharmaceuticals Inc. Common Stock,44.0,4495406212.0,784500,Health Care
FOLD,Amicus Therapeutics Inc. Common Stock,14.35,4427456414.0,3408769,Health Care
ALHC,Alignment Healthcare Inc. Common Stock,20.84,4169911903.0,2546351,Health Care
BLLN,BillionToOne Inc. Class A Common Stock,90.42,4138411279.0,129744,Health Care
ACAD,ACADIA Pharmaceuticals Inc. Common Stock,24.33,4116193608.0,1924344,Health Care
TERN,Terns Pharmaceuticals Inc. Common Stock,39.45,4093389992.0,1545475,Health Care
OSCR,Oscar Health Inc. Class A Common Stock,13.73,4088080040.0,6666625,Health Care
GRAL,GRAIL Inc. Common Stock ,101.53,3957865101.0,2497132,Health Care
ADMA,ADMA Biologics Inc Common Stock,16.32,3884123525.0,4066153,Health Care
ACLX,Arcellx Inc. Common Stock,66.53,3846955608.0,808336,Health Care
ERAS,Erasca Inc. Common Stock,12.39,3793964264.0,3377238,Health Care
ICUI,ICU Medical Inc. Common Stock,149.74,3696580468.0,550394,Health Care
LGND,Ligand Pharmaceuticals Incorporated Common Stock,186.32,3667098070.0,134704,Health Care
CORT,Corcept Therapeutics Incorporated Common Stock,34.24,3601644550.0,11763006,Health Care
HIMS,Hims & Hers Health Inc. Class A Common Stock,15.82,3601399491.0,32627969,Health Care
VKTX,Viking Therapeutics Inc. Common Stock,31.1,3593738575.0,2113743,Health Care
KNSA,Kiniksa Pharmaceuticals International plc Class A Ordinary Shares,47.17,3575285952.0,631935,Health Care
BKD,Brookdale Senior Living Inc. Common Stock,14.95,3552948110.0,12232159,Health Care
ARQT,Arcutis Biotherapeutics Inc. Common Stock,27.95,3423656766.0,1213222,Health Care
LEGN,Legend Biotech Corporation American Depositary Shares,18.36,3371798541.0,1624485,Health Care
PBH,Prestige Consumer Healthcare Inc. Common Stock,69.01,3265465557.0,557298,Health Care
VERA,Vera Therapeutics Inc. Class A Common Stock,42.15,3249418401.0,1206804,Health Care
TWST,Twist Bioscience Corporation Common Stock,52.49,3218251343.0,1378192,Health Care
DNLI,Denali Therapeutics Inc. Common Stock,20.24,3152756039.0,1613137,Health Care
EWTX,Edgewise Therapeutics Inc. Common Stock,29.51,3124177487.0,952338,Health Care
CON,Concentra Group Holdings Parent Inc. Common Stock,23.83,3054295914.0,684565,Health Care
LQDA,Liquidia Corporation Common Stock,35.05,3049191679.0,1467252,Health Care
ALMS,Alumis Inc. Common Stock,29.205,3048809335.0,3012418,Health Care
CPRX,Catalyst Pharmaceuticals Inc. Common Stock,24.42,3001520491.0,812951,Health Care
SUPN,Supernus Pharmaceuticals Inc. Common Stock,51.35,2944375623.0,773991,Health Care
SYRE,Spyre Therapeutics Inc. Common Stock,37.81,2933758435.0,803885,Health Care
ITGR,Integer Holdings Corporation Common Stock,83.0,2908189358.0,2297056,Health Care
APLS,Apellis Pharmaceuticals Inc. Common Stock,22.8,2884774970.0,2045093,Health Care
IDYA,IDEAYA Biosciences Inc. Common Stock,32.9,2884224823.0,1118769,Health Care
VCYT,Veracyte Inc. Common Stock,36.28,2867903996.0,534089,Health Care
WRBY,Warby Parker Inc. Class A Common Stock,23.3,2846440143.0,1772633,Health Care
BEAM,Beam Therapeutics Inc. Common Stock,27.88,2829121439.0,1180254,Health Care
HAE,Haemonetics Corporation Common Stock,60.67,2819416805.0,775060,Health Care
LFST,LifeStance Health Group Inc. Common Stock,7.19,2796912020.0,1392317,Health Care
TARS,Tarsus Pharmaceuticals Inc. Common Stock,65.54,2782114342.0,841755,Health Care
PRVA,Privia Health Group Inc. Common Stock,21.83,2685123378.0,507771,Health Care
VRDN,Viridian Therapeutics Inc. Common Stock,28.1,2681920425.0,1556722,Health Care
TVTX,Travere Therapeutics Inc. Common Stock,29.3,2621539181.0,2596731,Health Care
XRAY,DENTSPLY SIRONA Inc. Common Stock,12.52,2498390652.0,6843423,Health Care
DYN,Dyne Therapeutics Inc. Common Stock,15.25,2464304322.0,1435707,Health Care
NHC,National HealthCare Corporation Common Stock,158.42,2457926380.0,115438,Health Care
ADPT,Adaptive Biotechnologies Corporation Common Stock,16.05,2450276267.0,1056178,Health Care
IMNM,Immunome Inc. Common Stock,22.14,2442749329.0,650053,Health Care
IRON,Disc Medicine Inc. Common Stock,63.35,2391472763.0,788480,Health Care
NEOG,Neogen Corporation Common Stock,10.98,2388435271.0,1805875,Health Care
MLYS,Mineralys Therapeutics Inc. Common Stock,28.06,2220667165.0,1712338,Health Care
MAZE,Maze Therapeutics Inc. Common Stock,45.04,2167299758.0,291235,Health Care
EYE,National Vision Holdings Inc. Common Stock,27.2,2157219978.0,981139,Health Care
DNTH,Dianthus Therapeutics Inc. Common Stock,49.72,2149052035.0,666146,Health Care
ADUS,Addus HomeCare Corporation Common Stock,114.96,2124836834.0,255306,Health Care
SLNO,Soleno Therapeutics Inc. Common Stock,39.41,2116712085.0,599089,Health Care
RARE,Ultragenyx Pharmaceutical Inc. Common Stock,21.83,2106105331.0,2350695,Health Care
RCUS,Arcus Biosciences Inc. Common Stock,19.48,2103324481.0,1146362,Health Care
PAHC,Phibro Animal Health Corporation Class A Common Stock,51.85,2101725025.0,219160,Health Care
LMAT,LeMaitre Vascular Inc. Common Stock,91.86,2083935409.0,221262,Health Care
PRGO,Perrigo Company plc Ordinary Shares,14.89,2049221494.0,1771328,Health Care
HTFL,Heartflow Inc. Common Stock,23.99,2042957669.0,972718,Health Care
ATEC,Alphatec Holdings Inc. Common Stock,13.48,2002456494.0,1454563,Health Care
SEM,Select Medical Holdings Corporation Common Stock,16.08,1990986863.0,1276291,Health Care
SGRY,Surgery Partners Inc. Common Stock,15.35,1985396308.0,1184758,Health Care
HRMY,Harmony Biosciences Holdings Inc. Common Stock,34.39,1980738752.0,1448503,Health Care
STOK,Stoke Therapeutics Inc. Common Stock,34.37,1963116446.0,1190069,Health Care
OGN,Organon & Co. Common Stock ,7.52,1955071498.0,3045865,Health Care
SRPT,Sarepta Therapeutics Inc. Common Stock (DE),18.59,1947993806.0,1420611,Health Care
NKTR,Nektar Therapeutics  Common Stock,73.86,1939265353.0,868105,Health Care
PRKS,United Parks & Resorts Inc. Common Stock,35.54,1938728715.0,815187,Health Care
RXRX,Recursion Pharmaceuticals Inc. Class A Common Stock,3.72,1933795816.0,20265694,Health Care
VCEL,Vericel Corporation Common Stock,38.17,1930410572.0,480914,Health Care
HROW,Harrow Inc. Common Stock,50.82,1882243361.0,298344,Health Care
NUVB,Nuvation Bio Inc. Class A Common Stock,5.48,1878727213.0,5805230,Health Care
AORT,Artivion Inc. Common Stock,38.0,1800247682.0,273921,Health Care
SNDX,Syndax Pharmaceuticals Inc. Common Stock,20.63,1793053108.0,931966,Health Care
OLMA,Olema Pharmaceuticals Inc. Common Stock,23.81,1789836606.0,1666829,Health Care
PGNY,Progyny Inc. Common Stock,20.76,1789753937.0,1190597,Health Care
INVA,Innoviva Inc. Common Stock,23.64,1767540626.0,655567,Health Care
CDRE,Cadre Holdings Inc. Common Stock,43.37,1763590914.0,223786,Health Care
AXGN,Axogen Inc. Common Stock,35.01,1754606078.0,610904,Health Care
ANIP,ANI Pharmaceuticals Inc.,78.1,1753982921.0,363589,Health Care
ZYME,Zymeworks Inc. Common Stock,23.32,1745187973.0,535233,Health Care
INSP,Inspire Medical Systems Inc. Common Stock,59.78,1736993625.0,1082614,Health Care
UFPT,UFP Technologies Inc. Common Stock,222.83,1718563897.0,412582,Health Care
DFTX,Definium Therapeutics Inc. Common Shares,17.27,1701255248.0,1255289,Health Care
PLSE,Pulse Biosciences Inc Common Stock (DE),25.08,1699610856.0,393642,Health Care
MNKD,MannKind Corporation Common Stock,5.53,1698098654.0,1889283,Health Care
AGIO,Agios Pharmaceuticals Inc. Common Stock,28.58,1674564276.0,723236,Health Care
MBX,MBX Biosciences Inc. Common Stock,37.26,1673059773.0,951992,Health Care
TYRA,Tyra Biosciences Inc. Common Stock,31.33,1672147830.0,1507468,Health Care
SION,Sionna Therapeutics Inc. Common Stock,37.34,1666438944.0,181423,Health Care
TNGX,Tango Therapeutics Inc.,12.35,1663262111.0,1575374,Health Care
MD,Pediatrix Medical Group Inc. Common Stock,19.3,1657433550.0,4110640,Health Care
ARDX,Ardelyx Inc. Common Stock,6.74,1637646822.0,6873246,Health Care
NRIX,Nurix Therapeutics Inc. Common stock,15.79,1623891159.0,970087,Health Care
ATRC,AtriCure Inc. Common Stock,32.38,1609836071.0,847696,Health Care
QDEL,QuidelOrtho Corporation Common Stock,23.61,1603863659.0,1041920,Health Care
RAPT,RAPT Therapeutics Inc. Common Stock,57.8,1601688344.0,1167037,Health Care
KOD,Kodiak Sciences Inc Common Stock,26.665,1598702288.0,1271122,Health Care
PGEN,Precigen Inc. Common Stock,4.51,1595748490.0,6038599,Health Care
BCRX,BioCryst Pharmaceuticals Inc. Common Stock,7.48,1576328176.0,2637154,Health Care
ORKA,Oruka Therapeutics Inc. Common Stock,32.42,1569427301.0,395878,Health Care
CLDX,Celldex Therapeutics Inc.,23.54,1564220547.0,582257,Health Care
ACHC,Acadia Healthcare Company Inc. Common Stock,16.86,1555472679.0,2787749,Health Care
ELVN,Enliven Therapeutics Inc. Common Stock,26.16,1552525813.0,1036079,Health Care
AVAH,Aveanna Healthcare Holdings Inc. Common Stock,7.42,1550122462.0,3877114,Health Care
AMLX,Amylyx Pharmaceuticals Inc. Common Stock,14.02,1539670357.0,740162,Health Care
KMTS,Kestra Medical Technologies Ltd. Common Stock,26.32,1535747075.0,271607,Health Care
RLAY,Relay Therapeutics Inc. Common Stock,8.86,1535636331.0,1097967,Health Care
ANAB,AnaptysBio Inc. Common Stock,55.46,1535602546.0,349751,Health Care
OCUL,Ocular Therapeutix Inc. Common Stock,7.03,1530373206.0,9706333,Health Care
BHVN,Biohaven Ltd. Common Shares ,11.39,1510735305.0,2130870,Health Care
NTLA,Intellia Therapeutics Inc. Common Stock,13.04,1510422235.0,2036540,Health Care
CAPR,Capricor Therapeutics Inc. Common Stock,29.15,1507549821.0,2386203,Health Care
NVAX,Novavax Inc. Common Stock,9.225,1499053229.0,3943104,Health Care
PRCT,PROCEPT BioRobotics Corporation Common Stock,26.76,1495311042.0,1142870,Health Care
ZBIO,Zenas BioPharma Inc. Common Stock,27.02,1450411065.0,616532,Health Care
CRVS,Corvus Pharmaceuticals Inc. Common Stock,17.53,1447672084.0,2497211,Health Care
RAPP,Rapport Therapeutics Inc. Common Stock,29.99,1429029978.0,343123,Health Care
COLL,Collegium Pharmaceutical Inc. Common Stock,45.18,1428183896.0,127125,Health Care
HCSG,Healthcare Services Group Inc. Common Stock,20.22,1420810508.0,596158,Health Care
LMRI,Lumexa Imaging Holdings Inc. Common Stock,14.98,1416593467.0,537748,Health Care
CNMD,CONMED Corporation Common Stock,44.57,1374250700.0,563258,Health Care
ARDT,Ardent Health Inc. Common Stock,9.56,1368874230.0,334990,Health Care
AHCO,AdaptHealth Corp. Common Stock,10.05,1361014557.0,982285,Health Care
TRVI,Trevi Therapeutics Inc. Common Stock,10.56,1354110215.0,1323684,Health Care
USPH,U.S. Physical Therapy Inc. Common Stock,86.45,1314396088.0,240470,Health Care
TSHA,Taysha Gene Therapies Inc. Common Stock,4.79,1312073797.0,1831075,Health Care
AMPH,Amphastar Pharmaceuticals Inc. Common Stock,28.54,1311475046.0,340673,Health Care
NEO,NeoGenomics Inc. Common Stock,10.01,1299420232.0,1528867,Health Care
IRMD,iRadimed Corporation Common Stock,100.86,1283055794.0,80644,Health Care
ENOV,Enovis Corporation Common Stock,22.3,1275323196.0,1034654,Health Care
TNDM,Tandem Diabetes Care Inc. Common Stock,18.52,1255699689.0,1989274,Health Care
GLUE,Monte Rosa Therapeutics Inc. Common Stock,19.16,1247656301.0,1534378,Health Care
TRUP,Trupanion Inc. Common Stock,28.85,1246267031.0,603348,Health Care
DAWN,Day One Biopharmaceuticals Inc. Common Stock,12.07,1239293309.0,1327743,Health Care
GERN,Geron Corporation Common Stock,1.92,1225642128.0,25137628,Health Care
SEPN,Septerna Inc. Common Stock,27.08,1212485119.0,458829,Health Care
INBX,Inhibrx Biosciences Inc. Common Stock,81.08,1179206277.0,110867,Health Care
MLTX,MoonLake Immunotherapeutics Class A Ordinary Shares,18.17,1167072219.0,1216831,Health Care
SVRA,Savara Inc. Common Stock,5.72,1163836073.0,1367385,Health Care
CMPX,Compass Therapeutics Inc. Common Stock,6.39,1136538832.0,1456784,Health Care
IOVA,Iovance Biotherapeutics Inc. Common Stock,2.85,1131358715.0,8645781,Health Care
PNTG,The Pennant Group Inc. Common Stock ,32.35,1119106842.0,191767,Health Care
BLFS,BioLife Solutions Inc. Common Stock,23.23,1118479109.0,242955,Health Care
XERS,Xeris Biopharma Holdings Inc. Common Stock,6.73,1116670465.0,5380682,Health Care
ORIC,Oric Pharmaceuticals Inc. Common Stock,11.33,1103420531.0,962104,Health Care
SANA,Sana Biotechnology Inc. Common Stock,4.14,1102755737.0,1898063,Health Care
INNV,InnovAge Holding Corp. Common Stock,8.08,1096451726.0,214896,Health Care
LFMDP,LifeMD Inc. 8.875% Series A Cumulative Perpetual Preferred Stock,22.7,1092684590.0,694,Health Care
VIR,Vir Biotechnology Inc. Common Stock,7.82,1087957750.0,1773398,Health Care
CLOV,Clover Health Investments Corp. Class A Common Stock,2.09,1079857135.0,3497472,Health Care
CDNA,CareDx Inc. Common Stock,19.87,1021966537.0,366931,Health Care
FTRE,Fortrea Holdings Inc. Common Stock,11.01,1017324000.0,2141365,Health Care
PCRX,Pacira BioSciences Inc. Common Stock,23.18,997233155.0,522361,Health Care
VTYX,Ventyx Biosciences Inc. Common Stock,13.96,996166586.0,2125442,Health Care
AKTS,Aktis Oncology Inc. Common stock,18.41,981196850.0,212446,Health Care
PVLA,Palvella Therapeutics Inc. Common Stock,82.33,974498222.0,500580,Health Care
AVBP,ArriVent BioPharma Inc. Common Stock,23.09,953186625.0,266544,Health Care
SGP,SpyGlass Pharma Inc. Common Stock,29.68,947123348.0,309358,Health Care
IART,Integra LifeSciences Holdings Corporation Common Stock,12.05,938599938.0,694680,Health Care
PHAT,Phathom Pharmaceuticals Inc. Common Stock,11.98,937971405.0,1068599,Health Care
SPRY,ARS Pharmaceuticals Inc. Common Stock,9.44,933130888.0,762128,Health Care
OPK,OPKO Health Inc. Common Stock,1.21,928918549.0,1326116,Health Care
CTMX,CytomX Therapeutics Inc. Common Stock,5.47,926811611.0,1746692,Health Care
TLRY,Tilray Brands Inc. Common Stock ,7.89,919363314.0,2296328,Health Care
CSTL,Castle Biosciences Inc. Common Stock,31.34,914772573.0,622021,Health Care
STAA,STAAR Surgical Company Common Stock,17.88,889386120.0,1187947,Health Care
SDGR,Schrodinger Inc. Common Stock,11.89,875873319.0,689996,Health Care
TDOC,Teladoc Health Inc. Common Stock,4.88,866070216.0,4603436,Health Care
OMER,Omeros Corporation Common Stock,12.01,851514513.0,728547,Health Care
BCAX,Bicara Therapeutics Inc. Common Stock,15.42,842124395.0,448596,Health Care
ESPR,Esperion Therapeutics Inc. Common Stock,3.52,841503298.0,2021859,Health Care
BIOA,BioAge Labs Inc. Common Stock,20.14,840794086.0,620489,Health Care
XNCR,Xencor Inc. Common Stock,11.74,838358906.0,666483,Health Care
EIKN,Eikon Therapeutics Inc. Common Stock,15.5,836757224.0,811071,Health Care
CGEM,Cullinan Therapeutics Inc. Common Stock,13.88,819978475.0,1662457,Health Care
MPLT,MapLight Therapeutics Inc. Common Stock,17.92,813084751.0,98897,Health Care
GYRE,Gyre Therapeutics Inc. Common Stock,8.42,811125182.0,60543,Health Care
BBOT,BridgeBio Oncology Therapeutics Inc. Common Stock  ,10.12,809485512.0,350674,Health Care
JANX,Janux Therapeutics Inc. Common Stock,13.42,807183570.0,788967,Health Care
TALK,Talkspace Inc. Common Stock,4.83,800119079.0,10012636,Health Care
ARVN,Arvinas Inc. Common Stock,12.44,798950217.0,902499,Health Care
PSNL,Personalis Inc. Common Stock,8.91,791246741.0,888381,Health Care
MRVI,Maravai LifeSciences Holdings Inc. Class A Common Stock,3.08,787577039.0,1173154,Health Care
FULC,Fulcrum Therapeutics Inc. Common Stock,11.73,773714213.0,1117742,Health Care
BFLY,Butterfly Network Inc. Class A Common Stock,3.06,772962463.0,3034732,Health Care
MDXG,MiMedx Group Inc Common Stock,5.2,770131227.0,816687,Health Care
CBLL,CeriBell Inc. Common Stock,20.3,753042507.0,359218,Health Care
IRWD,Ironwood Pharmaceuticals Inc. Class A Common Stock,4.61,749948563.0,1906439,Health Care
KURA,Kura Oncology Inc. Common Stock,8.58,746610304.0,1193579,Health Care
FLGT,Fulgent Genetics Inc. Common Stock,23.27,719331362.0,156125,Health Care
JBIO,Jade Biosciences Inc. Common Stock,14.55,717523603.0,209021,Health Care
BVS,Bioventus Inc. Class A Common Stock,8.58,710108376.0,288321,Health Care
AVNS,Avanos Medical Inc. Common Stock,15.21,706031575.0,501892,Health Care
REPL,Replimune Group Inc. Common Stock,8.55,705995892.0,2191982,Health Care
OMDA,Omada Health Inc. Common Stock,11.89,688526679.0,469178,Health Care
SIBN,SI-BONE Inc. Common Stock,15.47,671262699.0,421194,Health Care
RIGL,Rigel Pharmaceuticals Inc. Common Stock,36.64,665065244.0,262697,Health Care
PROK,ProKidney Corp. Class A Ordinary Shares,2.19,658827290.0,509125,Health Care
SNDA,Sonida Senior Living Inc. Common Stock,34.67,650742171.0,36938,Health Care
