symbol,name,price,marketCap,volume,industry
AEP,American Electric Power Company Inc. Common Stock,131.62,71543825238.0,2124092,Utilities
EOG,EOG Resources Inc. Common Stock,133.01,71255560420.0,4854420,Energy
RCL,Royal Caribbean Cruises Ltd. Common Stock,265.64,71242714406.0,2353341,Consumer Discretionary
GM,General Motors Company Common Stock,79.0,71230869662.0,3167867,Industrials
KMI,Kinder Morgan Inc. Common Stock,31.81,70771488827.0,13774060,Utilities
CIEN,Ciena Corporation Common Stock,498.97,70553573120.0,2774675,Utilities
DLR,Digital Realty Trust Inc. Common Stock,200.86,70091194298.0,2001154,Real Estate
VLO,Valero Energy Corporation Common Stock,234.36,70062782336.0,2291760,Energy
AON,Aon plc Class A Ordinary Shares (Ireland),326.86,70031224563.0,1281853,Finance
CTAS,Cintas Corporation Common Stock,174.66,69879216205.0,1404824,Industrials
WBD,Warner Bros. Discovery Inc. Series A Common Stock ,27.33,67776473645.0,18981426,Consumer Discretionary
NKE,Nike Inc. Common Stock,45.68,67646919667.0,17936909,Consumer Discretionary
TDG,Transdigm Group Incorporated Common Stock,1187.75,67076474453.0,425194,Industrials
APD,Air Products and Chemicals Inc. Common Stock,296.76,66075396934.0,932978,Basic Materials
CL,Colgate-Palmolive Company Common Stock,82.35,65982074801.0,4342835,Consumer Discretionary
PCAR,PACCAR Inc. Common Stock,125.27,65924961626.0,2317466,Consumer Discretionary
COHR,Coherent Corp. Common Stock,350.47,65706764670.0,5196925,Technology
MPC,Marathon Petroleum Corporation Common Stock,222.07,65551677877.0,2239426,Energy
SPG,Simon Property Group Inc. Common Stock,201.68,65515382152.0,1186109,Real Estate
TEL,TE Connectivity plc Ordinary Shares,221.04,64860711704.0,8063042,Technology
FTNT,Fortinet Inc. Common Stock,87.09,64439944843.0,4442011,Technology
PSX,Phillips 66 Common Stock,160.65,64417853244.0,1945467,Energy
TRV,The Travelers Companies Inc. Common Stock,301.68,64150650984.0,1574068,Finance
RSG,Republic Services Inc. Common Stock,205.29,63425616656.0,1605655,Utilities
TFC,Truist Financial Corporation Common Stock,50.95,63229446864.0,6803874,Finance
LITE,Lumentum Holdings Inc. Common Stock,873.6,62375040000.0,4620273,Telecommunications
BKR,Baker Hughes Company Class A Common Stock,62.54,62024504481.0,8204282,Consumer Discretionary
LHX,L3Harris Technologies Inc. Common Stock,331.66,61949409936.0,2156801,Industrials
FIX,Comfort Systems USA Inc. Common Stock,1724.49,60674399252.0,369661,Industrials
SRE,DBA Sempra Common Stock,92.38,60354861523.0,2921906,Utilities
TER,Teradyne Inc. Common Stock,385.18,60303560477.0,2221736,Industrials
COR,Cencora Inc. Common Stock,308.3,59973809261.0,2215573,Health Care
AFL,AFLAC Incorporated Common Stock,114.75,59253394617.0,1921205,Finance
AZO,AutoZone Inc. Common Stock,3589.99,59151619032.0,229730,Consumer Discretionary
TGT,Target Corporation Common Stock,130.6,59142939923.0,5140551,Consumer Discretionary
O,Realty Income Corporation Common Stock,63.34,59061423158.0,5455037,Real Estate
KEYS,Keysight Technologies Inc. Common Stock,338.97,58134200730.0,1087956,Industrials
NXPI,NXP Semiconductors N.V. Common Stock,225.75,57012853674.0,2563950,Technology
AJG,Arthur J. Gallagher & Co. Common Stock,221.11,56800519389.0,1309716,Finance
OXY,Occidental Petroleum Corporation Common Stock,57.05,56576210076.0,9468552,Energy
ALL,Allstate Corporation (The) Common Stock,214.16,55301961138.0,1166044,Finance
GWW,W.W. Grainger Inc. Common Stock,1154.18,54627322087.0,209941,Industrials
FANG,Diamondback Energy Inc. Common Stock,193.87,54537905095.0,2042848,Energy
COIN,Coinbase Global Inc. Class A Common Stock,206.24,54462862855.0,12066952,Finance
OKE,ONEOK Inc. Common Stock,86.06,54220435501.0,4657733,Utilities
D,Dominion Energy Inc. Common Stock,60.95,53572899501.0,4907619,Utilities
PSA,Public Storage Common Stock,304.81,53507004266.0,1119522,Real Estate
CTVA,Corteva Inc. Common Stock ,79.35,53272138434.0,2616725,Consumer Staples
AME,AMETEK Inc.,230.46,52790418767.0,829807,Industrials
VST,Vistra Corp. Common Stock,155.79,52742594201.0,2635781,Utilities
ADSK,Autodesk Inc. Common Stock,247.57,52237270000.0,1517946,Technology
FAST,Fastenal Company Common Stock,44.81,51443451083.0,5684845,Consumer Discretionary
GRMN,Garmin Ltd. Common Stock (Switzerland),266.59,51313464470.0,567296,Industrials
TRGP,Targa Resources Inc. Common Stock,236.73,50850070121.0,1060767,Utilities
EA,Electronic Arts Inc. Common Stock,202.78,50746447922.0,1405111,Consumer Discretionary
CARR,Carrier Global Corporation Common Stock ,60.65,50693931443.0,4346385,Industrials
F,Ford Motor Company Common Stock,12.63,50659968956.0,23945275,Industrials
ETR,Entergy Corporation Common Stock,110.47,50573014988.0,2759277,Utilities
URI,United Rentals Inc. Common Stock,802.79,50484504819.0,583052,Consumer Discretionary
MET,MetLife Inc. Common Stock,76.97,50188586143.0,2951362,Finance
ZTS,Zoetis Inc. Class A Common Stock,117.52,49433613270.0,3514585,Health Care
NDAQ,Nasdaq Inc. Common Stock,86.37,49096495843.0,3842711,Finance
