symbol,name,price,marketCap,volume,industry
PLTR,Palantir Technologies Inc. Class A Common Stock,124.57,298633152975.0,38588620,Technology
DELL,Dell Technologies Inc. Class C Common Stock ,441.8,286334110424.0,7215090,Technology
NFLX,Netflix Inc. Common Stock,68.53,285354785996.0,44947732,Consumer Discretionary
KLAC,KLA Corporation Common Stock,214.69,280444224835.0,9051167,Technology
PANW,Palo Alto Networks Inc. Common Stock,335.28,273253200000.0,6338062,Technology
TXN,Texas Instruments Incorporated Common Stock,294.19,267740198184.0,10747290,Technology
GEV,GE Vernova Inc. Common Stock,985.03,264697256675.0,4903828,Uncategorized
WFC,Wells Fargo & Company Common Stock,86.42,264461576071.0,15478716,Finance
RTX,RTX Corporation Common Stock,194.88,262441666449.0,5150496,Industrials
AXP,American Express Company Common Stock,348.74,237954523732.0,2465957,Finance
SNDK,Sandisk Corporation Common Stock,1599.27,236835507277.0,10539522,Technology
CCZ,Comcast Holdings ZONES,65.99,235836478805.0,7,Telecommunications
LIN,Linde plc Ordinary Shares,508.67,235310507503.0,1636783,Basic Materials
C,Citigroup Inc. Common Stock,132.25,225562552299.0,10635463,Finance
ANET,Arista Networks Inc. Common Stock,174.87,220196757438.0,3342946,Telecommunications
TMUS,T-Mobile US Inc. Common Stock,190.94,206636168664.0,4476307,Telecommunications
AMGN,Amgen Inc. Common Stock,366.05,197560213698.0,1548452,Health Care
TMO,Thermo Fisher Scientific Inc Common Stock,526.46,195643836464.0,2334515,Industrials
APH,Amphenol Corporation Common Stock,157.51,193774227432.0,6048122,Technology
IBM,International Business Machines Corporation Common Stock,205.77,193400194066.0,14606882,Technology
WDC,Western Digital Corporation Common Stock,556.67,191874201864.0,5435066,Technology
CRWD,CrowdStrike Holdings Inc. Class A Common Stock,188.42,191860413538.0,9080643,Technology
ADI,Analog Devices Inc. Common Stock,386.73,188371170979.0,3176121,Technology
MCD,McDonald's Corporation Common Stock,263.57,187268029257.0,4524375,Consumer Discretionary
NEE,NextEra Energy Inc. Common Stock,89.41,186450379581.0,8708239,Technology
PEP,PepsiCo Inc. Common Stock,135.65,185147539843.0,6198722,Consumer Staples
QCOM,QUALCOMM Incorporated Common Stock,175.63,185114020000.0,7777621,Technology
VZ,Verizon Communications Inc. Common Stock,44.29,184935504124.0,23734357,Telecommunications
MRVL,Marvell Technology Inc. Common Stock,210.99,184777957589.0,16890339,Technology
SCHW,Charles Schwab Corporation (The) Common Stock,100.8,175304859106.0,7797589,Finance
ABT,Abbott Laboratories Common Stock,100.57,175174075985.0,10257525,Health Care
UNP,Union Pacific Corporation Common Stock,292.56,173696737595.0,3381414,Industrials
WELL,Welltower Inc. Common Stock,245.04,172977276828.0,2019303,Real Estate
TJX,TJX Companies Inc. (The) Common Stock,155.41,171682117953.0,4887899,Consumer Discretionary
DIS,Walt Disney Company (The) Common Stock,95.87,166479350219.0,9119281,Consumer Discretionary
BA,Boeing Company (The) Common Stock,208.65,164479281363.0,6061400,Industrials
BLK,BlackRock Inc. Common Stock,1056.63,164024889797.0,726339,Finance
DE,Deere & Company Common Stock,607.33,163941096325.0,990350,Industrials
SCCO,Southern Copper Corporation Common Stock,195.48,163094536353.0,1227158,Basic Materials
GILD,Gilead Sciences Inc. Common Stock,130.34,161826217377.0,4757765,Health Care
T,AT&T Inc.,23.04,160089726758.0,187291489,Telecommunications
IBKR,Interactive Brokers Group Inc. Class A Common Stock,93.5,158609074877.0,5851229,Finance
COP,ConocoPhillips Common Stock,118.79,144721145092.0,4691849,Energy
UBER,Uber Technologies Inc. Common Stock,70.33,143163678584.0,15001092,Consumer Discretionary
TBB,AT&T Inc. 5.350% Global Notes due 2066,20.0,143007709600.0,125300,Telecommunications
PFE,Pfizer Inc. Common Stock,24.82,141460204275.0,32988304,Health Care
APP,Applovin Corporation Class A Common Stock,412.48,138568531200.0,7820938,Technology
CVS,CVS Health Corporation Common Stock,108.08,137902223341.0,9536254,Consumer Staples
BKNG,Booking Holdings Inc. Common Stock,177.86,137819878627.0,4851043,Consumer Discretionary
PLD,Prologis Inc. Common Stock,144.7,137750927200.0,6649342,Real Estate
CRM,Salesforce Inc. Common Stock,163.0,133497000000.0,12194522,Technology
GLW,Corning Incorporated Common Stock,154.06,132589863320.0,9996870,Industrials
SPGI,S&P Global Inc. Common Stock,429.06,127001760000.0,1181550,Finance
DHR,Danaher Corporation Common Stock,179.14,126790030121.0,10886712,Industrials
BMY,Bristol-Myers Squibb Company Common Stock,60.76,124076248968.0,6796830,Health Care
COF,Capital One Financial Corporation Common Stock,201.36,124041682694.0,7923559,Finance
PH,Parker-Hannifin Corporation Common Stock,970.77,122400883850.0,330013,Industrials
ISRG,Intuitive Surgical Inc. Common Stock,340.69,120659738641.0,4563765,Health Care
